LocationID,Watershed,BRDYEAR,dayOfWY,water_flow,water_regime,rain_to_date,breeding_status,days_since_first_rain,dir_dur,cum_sun_hours
RL02,Rodeo Lagoon,2008,103,lentic,perennial,17.03,0,95,10.26070023,1088.896719005
RL02,Rodeo Lagoon,2008,104,lentic,perennial,17.03,0,96,10.34475231,1099.241471315
RL02,Rodeo Lagoon,2008,105,lentic,perennial,17.03,0,97,10.29982376,1109.5412950749999
RL02,Rodeo Lagoon,2008,106,lentic,perennial,17.04,0,98,10.33695126,1119.878246335
RL02,Rodeo Lagoon,2008,107,lentic,perennial,17.04,0,99,10.30350494,1130.181751275
RL02,Rodeo Lagoon,2008,108,lentic,perennial,17.04,1,100,10.34798431,1140.529735585
LS01,Laguna Salada,2009,0,lentic,perennial,0,0,-2,11.56410217,11.56410217
LS01,Laguna Salada,2009,1,lentic,perennial,0,0,-1,11.51640606,23.08050823
LS01,Laguna Salada,2009,2,lentic,perennial,0.36,0,0,11.53480339,34.61531162
LS01,Laguna Salada,2009,3,lentic,perennial,0.42,0,1,11.54094982,46.15626144
LS01,Laguna Salada,2009,4,lentic,perennial,0.42,0,2,11.45922756,57.615489
LS01,Laguna Salada,2009,5,lentic,perennial,0.42,0,3,11.39855194,69.01404094
LS01,Laguna Salada,2009,6,lentic,perennial,0.42,0,4,11.42569923,80.43974017
LS01,Laguna Salada,2009,7,lentic,perennial,0.42,0,5,11.34946728,91.78920745
LS01,Laguna Salada,2009,8,lentic,perennial,0.42,0,6,11.27959824,103.06880569
LS01,Laguna Salada,2009,9,lentic,perennial,0.42,0,7,11.31719017,114.38599586000001
LS01,Laguna Salada,2009,10,lentic,perennial,0.42,0,8,11.19996929,125.58596515
LS01,Laguna Salada,2009,11,lentic,perennial,0.42,0,9,11.18061256,136.76657771
LS01,Laguna Salada,2009,12,lentic,perennial,0.42,0,10,11.22141361,147.98799132
LS01,Laguna Salada,2009,13,lentic,perennial,0.42,0,11,11.07179832,159.05978964
LS01,Laguna Salada,2009,14,lentic,perennial,0.42,0,12,11.07357025,170.13335989
LS01,Laguna Salada,2009,15,lentic,perennial,0.42,0,13,11.051157,181.18451689
LS01,Laguna Salada,2009,16,lentic,perennial,0.42,0,14,11.00980091,192.1943178
LS01,Laguna Salada,2009,17,lentic,perennial,0.42,0,15,10.96124554,203.15556334000001
LS01,Laguna Salada,2009,18,lentic,perennial,0.42,0,16,10.93346882,214.08903216
LS01,Laguna Salada,2009,19,lentic,perennial,0.42,0,17,10.84730244,224.9363346
LS01,Laguna Salada,2009,20,lentic,perennial,0.42,0,18,10.84858227,235.78491687
LS01,Laguna Salada,2009,21,lentic,perennial,0.42,0,19,10.75784206,246.54275893
LS01,Laguna Salada,2009,22,lentic,perennial,0.42,0,20,10.77222157,257.3149805
LS01,Laguna Salada,2009,23,lentic,perennial,0.42,0,21,10.73542404,268.05040454
LS01,Laguna Salada,2009,24,lentic,perennial,0.42,0,22,10.66413975,278.71454429
LS01,Laguna Salada,2009,25,lentic,perennial,0.42,0,23,10.62796402,289.34250830999997
LS01,Laguna Salada,2009,26,lentic,perennial,0.42,0,24,10.57653141,299.91903972
LS01,Laguna Salada,2009,27,lentic,perennial,0.42,0,25,10.53387833,310.45291805
LS01,Laguna Salada,2009,28,lentic,perennial,0.42,0,26,10.5115881,320.96450615
LS01,Laguna Salada,2009,29,lentic,perennial,0.45999999999999996,0,27,10.48051834,331.44502449
LS01,Laguna Salada,2009,30,lentic,perennial,1.02,0,28,10.44018745,341.88521194
LS01,Laguna Salada,2009,31,lentic,perennial,3.72,0,29,10.40898132,352.29419326
LS01,Laguna Salada,2009,32,lentic,perennial,3.7300000000000004,0,30,10.40253735,362.69673061
LS01,Laguna Salada,2009,33,lentic,perennial,4.61,0,31,10.27403831,372.97076892
LS01,Laguna Salada,2009,34,lentic,perennial,4.61,0,32,10.27969837,383.25046729
LS01,Laguna Salada,2009,35,lentic,perennial,4.61,0,33,10.26074505,393.51121234
LS01,Laguna Salada,2009,36,lentic,perennial,4.61,0,34,10.24449825,403.75571059
LS01,Laguna Salada,2009,37,lentic,perennial,4.61,0,35,10.25293922,414.00864981
LS01,Laguna Salada,2009,38,lentic,perennial,4.66,0,36,10.16450787,424.17315768
LS01,Laguna Salada,2009,39,lentic,perennial,4.66,0,37,10.17540932,434.348567
LS01,Laguna Salada,2009,40,lentic,perennial,4.66,0,38,10.12699604,444.47556304
LS01,Laguna Salada,2009,41,lentic,perennial,4.66,0,39,10.12985134,454.60541438
LS01,Laguna Salada,2009,42,lentic,perennial,4.66,0,40,10.12308407,464.72849845
LS01,Laguna Salada,2009,43,lentic,perennial,4.66,0,41,10.03518295,474.7636814
LS01,Laguna Salada,2009,44,lentic,perennial,4.66,0,42,10.0307169,484.7943983
LS01,Laguna Salada,2009,45,lentic,perennial,4.66,0,43,9.952183723,494.746582023
LS01,Laguna Salada,2009,46,lentic,perennial,4.66,0,44,9.92441082,504.670992843
LS01,Laguna Salada,2009,47,lentic,perennial,4.66,0,45,9.88889122,514.559884063
LS01,Laguna Salada,2009,48,lentic,perennial,4.66,0,46,9.814207077,524.37409114
LS01,Laguna Salada,2009,49,lentic,perennial,4.66,0,47,9.826241493,534.200332633
LS01,Laguna Salada,2009,50,lentic,perennial,4.66,0,48,9.797299385,543.997632018
LS01,Laguna Salada,2009,51,lentic,perennial,4.66,0,49,9.813304901,553.810936919
LS01,Laguna Salada,2009,52,lentic,perennial,4.66,0,50,9.693496704,563.504433623
LS01,Laguna Salada,2009,53,lentic,perennial,4.66,0,51,9.762244225,573.266677848
LS01,Laguna Salada,2009,54,lentic,perennial,4.66,0,52,9.705270767,582.971948615
LS01,Laguna Salada,2009,55,lentic,perennial,4.66,0,53,9.593462944,592.565411559
LS01,Laguna Salada,2009,56,lentic,perennial,4.8100000000000005,0,54,9.685988426,602.251399985
LS01,Laguna Salada,2009,57,lentic,perennial,4.82,0,55,9.634871483,611.886271468
LS01,Laguna Salada,2009,58,lentic,perennial,4.82,0,56,9.646164894,621.532436362
LS01,Laguna Salada,2009,59,lentic,perennial,4.82,0,57,9.603578568,631.13601493
LS01,Laguna Salada,2009,60,lentic,perennial,4.82,0,58,9.552910805,640.688925735
LS01,Laguna Salada,2009,61,lentic,perennial,4.82,0,59,9.509283066,650.198208801
LS01,Laguna Salada,2009,62,lentic,perennial,4.82,0,60,9.522613525,659.720822326
LS01,Laguna Salada,2009,63,lentic,perennial,4.84,0,61,9.533849716,669.254672042
LS01,Laguna Salada,2009,64,lentic,perennial,4.84,0,62,9.451298714,678.7059707559999
LS01,Laguna Salada,2009,65,lentic,perennial,4.84,0,63,9.480392456,688.186363212
LS01,Laguna Salada,2009,66,lentic,perennial,4.84,0,64,9.504740715,697.691103927
LS01,Laguna Salada,2009,67,lentic,perennial,4.84,0,65,9.372646332,707.063750259
LS01,Laguna Salada,2009,68,lentic,perennial,4.84,0,66,9.388243675,716.451993934
LS01,Laguna Salada,2009,69,lentic,perennial,4.84,0,67,9.380758286,725.83275222
LS01,Laguna Salada,2009,70,lentic,perennial,4.84,0,68,9.331157684,735.163909904
LS01,Laguna Salada,2009,71,lentic,perennial,4.84,0,69,9.302090645,744.466000549
LS01,Laguna Salada,2009,72,lentic,perennial,4.8500000000000005,0,70,9.29487133,753.760871879
LS01,Laguna Salada,2009,73,lentic,perennial,4.8500000000000005,0,71,9.331264496,763.092136375
LS01,Laguna Salada,2009,74,lentic,perennial,5.37,0,72,9.326328278,772.418464653
LS01,Laguna Salada,2009,75,lentic,perennial,5.5600000000000005,0,73,9.265340805,781.683805458
LS01,Laguna Salada,2009,76,lentic,perennial,5.82,0,74,9.293087006,790.976892464
LS01,Laguna Salada,2009,77,lentic,perennial,5.82,0,75,9.26351738,800.240409844
LS01,Laguna Salada,2009,78,lentic,perennial,6.34,0,76,9.281540871,809.521950715
LS01,Laguna Salada,2009,79,lentic,perennial,6.44,0,77,9.276070595,818.79802131
LS01,Laguna Salada,2009,80,lentic,perennial,6.44,0,78,9.276548386,828.074569696
LS01,Laguna Salada,2009,81,lentic,perennial,6.91,0,79,9.295804024,837.37037372
LS01,Laguna Salada,2009,82,lentic,perennial,6.95,0,80,9.272366524,846.642740244
LS01,Laguna Salada,2009,83,lentic,perennial,7.0200000000000005,0,81,9.264519691,855.907259935
LS01,Laguna Salada,2009,84,lentic,perennial,8.02,0,82,9.276350021,865.183609956
LS01,Laguna Salada,2009,85,lentic,perennial,8.38,0,83,9.234148026,874.417757982
LS01,Laguna Salada,2009,86,lentic,perennial,8.38,0,84,9.227663994,883.645421976
LS01,Laguna Salada,2009,87,lentic,perennial,8.38,0,85,9.279340744,892.92476272
LS01,Laguna Salada,2009,88,lentic,perennial,8.38,0,86,9.273799896,902.198562616
LS01,Laguna Salada,2009,89,lentic,perennial,8.38,0,87,9.310406685,911.508969301
LS01,Laguna Salada,2009,90,lentic,perennial,8.39,0,88,9.286603928,920.795573229
LS01,Laguna Salada,2009,91,lentic,perennial,8.4,0,89,9.3055439,930.101117129
LS01,Laguna Salada,2009,92,lentic,perennial,8.4,0,90,9.27573967,939.376856799
LS01,Laguna Salada,2009,93,lentic,perennial,8.8,0,91,9.311765671,948.68862247
LS01,Laguna Salada,2009,94,lentic,perennial,8.8,1,92,9.328244209,958.016866679
LS05,Laguna Salada,2009,0,lentic,perennial,0,0,-2,11.56410217,11.56410217
LS05,Laguna Salada,2009,1,lentic,perennial,0,0,-1,11.51640606,23.08050823
LS05,Laguna Salada,2009,2,lentic,perennial,0.36,0,0,11.53480339,34.61531162
LS05,Laguna Salada,2009,3,lentic,perennial,0.42,0,1,11.54094982,46.15626144
LS05,Laguna Salada,2009,4,lentic,perennial,0.42,0,2,11.45922756,57.615489
LS05,Laguna Salada,2009,5,lentic,perennial,0.42,0,3,11.39855194,69.01404094
LS05,Laguna Salada,2009,6,lentic,perennial,0.42,0,4,11.42569923,80.43974017
LS05,Laguna Salada,2009,7,lentic,perennial,0.42,0,5,11.34946728,91.78920745
LS05,Laguna Salada,2009,8,lentic,perennial,0.42,0,6,11.27959824,103.06880569
LS05,Laguna Salada,2009,9,lentic,perennial,0.42,0,7,11.31719017,114.38599586000001
LS05,Laguna Salada,2009,10,lentic,perennial,0.42,0,8,11.16871929,125.55471515
LS05,Laguna Salada,2009,11,lentic,perennial,0.42,0,9,11.14489841,136.69961356
LS05,Laguna Salada,2009,12,lentic,perennial,0.42,0,10,11.12141323,147.82102679
LS05,Laguna Salada,2009,13,lentic,perennial,0.42,0,11,11.04054832,158.86157511
LS05,Laguna Salada,2009,14,lentic,perennial,0.42,0,12,11.03510857,169.89668368
LS05,Laguna Salada,2009,15,lentic,perennial,0.42,0,13,11.051157,180.94784068
LS05,Laguna Salada,2009,16,lentic,perennial,0.42,0,14,11.00980091,191.95764159
LS05,Laguna Salada,2009,17,lentic,perennial,0.42,0,15,10.96124554,202.91888713
LS05,Laguna Salada,2009,18,lentic,perennial,0.42,0,16,10.93346882,213.85235595
LS05,Laguna Salada,2009,19,lentic,perennial,0.42,0,17,10.84730244,224.69965839
LS05,Laguna Salada,2009,20,lentic,perennial,0.42,0,18,10.84858227,235.54824066
LS05,Laguna Salada,2009,21,lentic,perennial,0.42,0,19,10.72212791,246.27036857
LS05,Laguna Salada,2009,22,lentic,perennial,0.42,0,20,10.73375988,257.00412845
LS05,Laguna Salada,2009,23,lentic,perennial,0.42,0,21,10.70209122,267.70621967
LS05,Laguna Salada,2009,24,lentic,perennial,0.42,0,22,10.66413975,278.37035942
LS05,Laguna Salada,2009,25,lentic,perennial,0.42,0,23,10.5946312,288.96499062
LS05,Laguna Salada,2009,26,lentic,perennial,0.42,0,24,10.54319763,299.50818825
LS05,Laguna Salada,2009,27,lentic,perennial,0.42,0,25,10.49541664,310.00360489
LS05,Laguna Salada,2009,28,lentic,perennial,0.42,0,26,10.47825432,320.48185921
LS05,Laguna Salada,2009,29,lentic,perennial,0.45999999999999996,0,27,10.48051834,330.96237755
LS05,Laguna Salada,2009,30,lentic,perennial,1.02,0,28,10.40172577,341.36410332
LS05,Laguna Salada,2009,31,lentic,perennial,3.72,0,29,10.34231472,351.70641804
LS05,Laguna Salada,2009,32,lentic,perennial,3.7300000000000004,0,30,10.36920357,362.07562161
LS05,Laguna Salada,2009,33,lentic,perennial,4.61,0,31,10.27403831,372.34965992
LS05,Laguna Salada,2009,34,lentic,perennial,4.61,0,32,10.27969837,382.62935828999997
LS05,Laguna Salada,2009,35,lentic,perennial,4.61,0,33,10.26074505,392.89010334
LS05,Laguna Salada,2009,36,lentic,perennial,4.61,0,34,10.24449825,403.13460159
LS05,Laguna Salada,2009,37,lentic,perennial,4.61,0,35,10.25293922,413.38754081
LS05,Laguna Salada,2009,38,lentic,perennial,4.66,0,36,10.16450787,423.55204868
LS05,Laguna Salada,2009,39,lentic,perennial,4.66,0,37,10.17540932,433.727458
LS05,Laguna Salada,2009,40,lentic,perennial,4.66,0,38,10.08853436,443.81599236
LS05,Laguna Salada,2009,41,lentic,perennial,4.66,0,39,10.09413719,453.91012955
LS05,Laguna Salada,2009,42,lentic,perennial,4.66,0,40,10.08462238,463.99475193
LS05,Laguna Salada,2009,43,lentic,perennial,4.66,0,41,9.999468803,473.994220733
LS05,Laguna Salada,2009,44,lentic,perennial,4.66,0,42,9.989049911,483.983270644
LS05,Laguna Salada,2009,45,lentic,perennial,4.66,0,43,9.952183723,493.935454367
LS05,Laguna Salada,2009,46,lentic,perennial,4.66,0,44,9.92441082,503.85986518699997
LS05,Laguna Salada,2009,47,lentic,perennial,4.66,0,45,9.88889122,513.748756407
LS05,Laguna Salada,2009,48,lentic,perennial,4.66,0,46,9.814207077,523.562963484
LS05,Laguna Salada,2009,49,lentic,perennial,4.66,0,47,9.826241493,533.389204977
LS05,Laguna Salada,2009,50,lentic,perennial,4.66,0,48,9.797299385,543.186504362
LS05,Laguna Salada,2009,51,lentic,perennial,4.66,0,49,9.813304901,552.999809263
LS05,Laguna Salada,2009,52,lentic,perennial,4.66,0,50,9.693496704,562.693305967
LS05,Laguna Salada,2009,53,lentic,perennial,4.66,0,51,9.762244225,572.455550192
LS05,Laguna Salada,2009,54,lentic,perennial,4.66,0,52,9.705270767,582.160820959
LS05,Laguna Salada,2009,55,lentic,perennial,4.66,0,53,9.593462944,591.754283903
LS05,Laguna Salada,2009,56,lentic,perennial,4.8100000000000005,0,54,9.685988426,601.440272329
LS05,Laguna Salada,2009,57,lentic,perennial,4.82,0,55,9.634871483,611.075143812
LS05,Laguna Salada,2009,58,lentic,perennial,4.82,0,56,9.646164894,620.721308706
LS05,Laguna Salada,2009,59,lentic,perennial,4.82,0,57,9.567864418,630.289173124
LS05,Laguna Salada,2009,60,lentic,perennial,4.82,0,58,9.517196655,639.806369779
LS05,Laguna Salada,2009,61,lentic,perennial,4.82,0,59,9.473568916,649.2799386949999
LS05,Laguna Salada,2009,62,lentic,perennial,4.82,0,60,9.4841518400000009,658.764090535
LS05,Laguna Salada,2009,63,lentic,perennial,4.84,0,61,9.492182732,668.256273267
LS05,Laguna Salada,2009,64,lentic,perennial,4.84,0,62,9.405843735,677.662117002
LS05,Laguna Salada,2009,65,lentic,perennial,4.84,0,63,9.438725471,687.100842473
LS05,Laguna Salada,2009,66,lentic,perennial,4.84,0,64,9.466279984,696.567122457
LS05,Laguna Salada,2009,67,lentic,perennial,4.84,0,65,9.372646332,705.939768789
LS05,Laguna Salada,2009,68,lentic,perennial,4.84,0,66,9.388243675,715.328012464
LS05,Laguna Salada,2009,69,lentic,perennial,4.84,0,67,9.380758286,724.70877075
LS05,Laguna Salada,2009,70,lentic,perennial,4.84,0,68,9.331157684,734.039928434
LS05,Laguna Salada,2009,71,lentic,perennial,4.84,0,69,9.302090645,743.342019079
LS05,Laguna Salada,2009,72,lentic,perennial,4.8500000000000005,0,70,9.29487133,752.636890409
LS05,Laguna Salada,2009,73,lentic,perennial,4.8500000000000005,0,71,9.331264496,761.968154905
LS05,Laguna Salada,2009,74,lentic,perennial,5.37,0,72,9.326328278,771.294483183
LS05,Laguna Salada,2009,75,lentic,perennial,5.5600000000000005,0,73,9.265340805,780.559823988
LS05,Laguna Salada,2009,76,lentic,perennial,5.82,0,74,9.293087006,789.852910994
LS05,Laguna Salada,2009,77,lentic,perennial,5.82,0,75,9.26351738,799.116428374
LS05,Laguna Salada,2009,78,lentic,perennial,6.34,0,76,9.281540871,808.397969245
LS05,Laguna Salada,2009,79,lentic,perennial,6.44,0,77,9.276070595,817.67403984
LS05,Laguna Salada,2009,80,lentic,perennial,6.44,0,78,9.276548386,826.950588226
LS05,Laguna Salada,2009,81,lentic,perennial,6.91,0,79,9.295804024,836.24639225
LS05,Laguna Salada,2009,82,lentic,perennial,6.95,0,80,9.272366524,845.518758774
LS05,Laguna Salada,2009,83,lentic,perennial,7.0200000000000005,0,81,9.264519691,854.783278465
LS05,Laguna Salada,2009,84,lentic,perennial,8.02,0,82,9.276350021,864.059628486
LS05,Laguna Salada,2009,85,lentic,perennial,8.38,0,83,9.234148026,873.293776512
LS05,Laguna Salada,2009,86,lentic,perennial,8.38,0,84,9.227663994,882.521440506
LS05,Laguna Salada,2009,87,lentic,perennial,8.38,0,85,9.279340744,891.80078125
LS05,Laguna Salada,2009,88,lentic,perennial,8.38,0,86,9.273799896,901.074581146
LS05,Laguna Salada,2009,89,lentic,perennial,8.38,0,87,9.310406685,910.384987831
LS05,Laguna Salada,2009,90,lentic,perennial,8.39,0,88,9.286603928,919.671591759
LS05,Laguna Salada,2009,91,lentic,perennial,8.4,0,89,9.3055439,928.9771356589999
LS05,Laguna Salada,2009,92,lentic,perennial,8.4,0,90,9.27573967,938.252875329
LS05,Laguna Salada,2009,93,lentic,perennial,8.8,0,91,9.311765671,947.564641
LS05,Laguna Salada,2009,94,lentic,perennial,8.8,0,92,9.328244209,956.892885209
LS05,Laguna Salada,2009,95,lentic,perennial,8.8,0,93,9.351371765,966.244256974
LS05,Laguna Salada,2009,96,lentic,perennial,8.86,0,94,9.401114464,975.645371438
LS05,Laguna Salada,2009,97,lentic,perennial,8.86,0,95,9.438557625,985.083929063
LS05,Laguna Salada,2009,98,lentic,perennial,8.86,0,96,9.422037125,994.505966188
LS05,Laguna Salada,2009,99,lentic,perennial,8.86,0,97,9.39613533,1003.902101518
LS05,Laguna Salada,2009,100,lentic,perennial,8.870000000000001,0,98,9.454679489,1013.356781007
LS05,Laguna Salada,2009,101,lentic,perennial,8.870000000000001,0,99,9.439745903,1022.79652691
LS05,Laguna Salada,2009,102,lentic,perennial,8.870000000000001,0,100,9.493112564,1032.289639474
LS05,Laguna Salada,2009,103,lentic,perennial,8.870000000000001,0,101,9.491486549,1041.781126023
LS05,Laguna Salada,2009,104,lentic,perennial,8.870000000000001,0,102,9.55566597,1051.336791993
LS05,Laguna Salada,2009,105,lentic,perennial,8.870000000000001,0,103,9.600112915,1060.936904908
LS05,Laguna Salada,2009,106,lentic,perennial,8.870000000000001,0,104,9.608559608,1070.545464516
LS05,Laguna Salada,2009,107,lentic,perennial,8.870000000000001,0,105,9.670017242,1080.215481758
LS05,Laguna Salada,2009,108,lentic,perennial,8.870000000000001,0,106,9.6558218,1089.871303558
LS05,Laguna Salada,2009,109,lentic,perennial,8.870000000000001,0,107,9.638589859,1099.509893417
LS05,Laguna Salada,2009,110,lentic,perennial,8.870000000000001,0,108,9.73470974,1109.244603157
LS05,Laguna Salada,2009,111,lentic,perennial,8.870000000000001,0,109,9.703244209,1118.947847366
LS05,Laguna Salada,2009,112,lentic,perennial,8.89,0,110,9.756368637,1128.704216003
LS05,Laguna Salada,2009,113,lentic,perennial,9.34,0,111,9.814224243,1138.518440246
LS05,Laguna Salada,2009,114,lentic,perennial,9.450000000000001,1,112,9.828181267,1148.346621513
LS07,Laguna Salada,2009,0,lentic,seasonal,0,0,-2,11.52564144,11.52564144
LS07,Laguna Salada,2009,1,lentic,seasonal,0,0,-1,11.51640606,23.0420475
LS07,Laguna Salada,2009,2,lentic,seasonal,0.36,0,0,11.53480339,34.57685089
LS07,Laguna Salada,2009,3,lentic,seasonal,0.42,0,1,11.54094982,46.11780071
LS07,Laguna Salada,2009,4,lentic,seasonal,0.42,0,2,11.45922756,57.57702827
LS07,Laguna Salada,2009,5,lentic,seasonal,0.42,0,3,11.39855194,68.97558021
LS07,Laguna Salada,2009,6,lentic,seasonal,0.42,0,4,11.42569923,80.40127944
LS07,Laguna Salada,2009,7,lentic,seasonal,0.42,0,5,11.2848835,91.68616294
LS07,Laguna Salada,2009,8,lentic,seasonal,0.42,0,6,11.18793201,102.87409495
LS07,Laguna Salada,2009,9,lentic,seasonal,0.42,0,7,11.21480942,114.08890437
LS07,Laguna Salada,2009,10,lentic,seasonal,0.42,0,8,11.13746929,125.22637366000001
LS07,Laguna Salada,2009,11,lentic,seasonal,0.42,0,9,11.11364841,136.34002207
LS07,Laguna Salada,2009,12,lentic,seasonal,0.42,0,10,11.12141323,147.4614353
LS07,Laguna Salada,2009,13,lentic,seasonal,0.42,0,11,11.04054832,158.50198362
LS07,Laguna Salada,2009,14,lentic,seasonal,0.42,0,12,11.03510857,169.53709219
LS07,Laguna Salada,2009,15,lentic,seasonal,0.42,0,13,11.051157,180.58824919
LS07,Laguna Salada,2009,16,lentic,seasonal,0.42,0,14,10.97646713,191.56471632
LS07,Laguna Salada,2009,17,lentic,seasonal,0.42,0,15,10.92791176,202.49262808
LS07,Laguna Salada,2009,18,lentic,seasonal,0.42,0,16,10.90221882,213.3948469
LS07,Laguna Salada,2009,19,lentic,seasonal,0.42,0,17,10.81158829,224.20643519
LS07,Laguna Salada,2009,20,lentic,seasonal,0.42,0,18,10.81524849,235.02168368
LS07,Laguna Salada,2009,21,lentic,seasonal,0.42,0,19,10.68641376,245.70809744
LS07,Laguna Salada,2009,22,lentic,seasonal,0.42,0,20,10.73375988,256.44185732
LS07,Laguna Salada,2009,23,lentic,seasonal,0.42,0,21,10.66875744,267.11061476
LS07,Laguna Salada,2009,24,lentic,seasonal,0.42,0,22,10.62567806,277.73629282
LS07,Laguna Salada,2009,25,lentic,seasonal,0.42,0,23,10.56129742,288.29759024
LS07,Laguna Salada,2009,26,lentic,seasonal,0.42,0,24,10.50986481,298.80745505
LS07,Laguna Salada,2009,27,lentic,seasonal,0.42,0,25,10.49541664,309.30287169
LS07,Laguna Salada,2009,28,lentic,seasonal,0.42,0,26,10.47825432,319.78112601
LS07,Laguna Salada,2009,29,lentic,seasonal,0.45999999999999996,0,27,10.48051834,330.26164435
LS07,Laguna Salada,2009,30,lentic,seasonal,1.02,0,28,10.40172577,340.66337012
LS07,Laguna Salada,2009,31,lentic,seasonal,3.72,0,29,10.34231472,351.00568484
LS07,Laguna Salada,2009,32,lentic,seasonal,3.7300000000000004,0,30,10.36920357,361.37488841
LS07,Laguna Salada,2009,33,lentic,seasonal,4.61,0,31,10.27403831,371.64892672
LS07,Laguna Salada,2009,34,lentic,seasonal,4.61,0,32,10.27969837,381.92862509
LS07,Laguna Salada,2009,35,lentic,seasonal,4.61,0,33,10.22228336,392.15090845
LS07,Laguna Salada,2009,36,lentic,seasonal,4.61,0,34,10.20603657,402.35694502
LS07,Laguna Salada,2009,37,lentic,seasonal,4.61,0,35,10.21447754,412.57142256
LS07,Laguna Salada,2009,38,lentic,seasonal,4.66,0,36,10.12604618,422.69746874
LS07,Laguna Salada,2009,39,lentic,seasonal,4.66,0,37,10.17540932,432.87287806
LS07,Laguna Salada,2009,40,lentic,seasonal,4.66,0,38,10.08853436,442.96141242
LS07,Laguna Salada,2009,41,lentic,seasonal,4.66,0,39,10.09413719,453.05554961
LS07,Laguna Salada,2009,42,lentic,seasonal,4.66,0,40,10.08462238,463.14017199
LS07,Laguna Salada,2009,43,lentic,seasonal,4.66,0,41,9.999468803,473.139640793
LS07,Laguna Salada,2009,44,lentic,seasonal,4.66,0,42,9.989049911,483.128690704
LS07,Laguna Salada,2009,45,lentic,seasonal,4.66,0,43,9.952183723,493.080874427
LS07,Laguna Salada,2009,46,lentic,seasonal,4.66,0,44,9.92441082,503.005285247
